k,kind,model,cv_score,cv_score_std,features,best_params,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,precision,precision_std
3,top+2,LogRegl2,285.0,14.142135623730951,"['V176', 'V380', 'V160']",{'clf__C': np.float64(0.041924993150460804)},0.5436666666666667,0.01388844443733312,0.5435835434498218,0.013919646675295126,0.5428386804944537,0.014198687028072823
4,rand_2,RandomForest,280.0,49.49747468305833,"[np.str_('V191'), np.str_('V160'), np.str_('V11'), np.str_('V212')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 8, 'clf__n_estimators': 583}",0.5943333333333333,0.008379870059984364,0.5937061799100473,0.008287962082867577,0.625405511099484,0.013043264457464144
4,rand_2,XGBoost,280.0,62.849025449882674,"[np.str_('V191'), np.str_('V160'), np.str_('V11'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.5886666666666666,0.0023570226039551605,0.5881733531022402,0.0022460128605141295,0.6095409855000647,0.003879381693066435
4,rand_2,GradientBoosting,280.0,49.49747468305833,"[np.str_('V191'), np.str_('V160'), np.str_('V11'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.5906666666666666,0.00659966329107445,0.5903040953022739,0.006535504162154072,0.6050339706787313,0.008494457530968955
5,top,ExtraTrees,280.0,42.42640687119285,"['V255', 'V191', 'V176', 'V380', 'V160']","{'clf__max_depth': 6, 'clf__min_samples_leaf': 4, 'clf__n_estimators': 383}",0.652,0.012083045973594584,0.6515561682041169,0.01202907386414463,0.6862843441156694,0.016952810863953546
4,rand_1,GradientBoosting,270.0,21.213203435596427,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.012447420336780599), 'clf__max_depth': 2, 'clf__n_estimators': 362, 'clf__subsample': np.float64(0.7694648776168372)}",0.5986666666666666,0.008498365855987983,0.598292950072787,0.008469394280651323,0.6155780444768609,0.00988795236610773
3,rand_0,GradientBoosting,265.0,110.45361017187261,"[np.str_('V160'), np.str_('V416'), np.str_('V377')]","{'clf__learning_rate': np.float64(0.018618814067432626), 'clf__max_depth': 2, 'clf__n_estimators': 164, 'clf__subsample': np.float64(0.8804927450629726)}",0.5609999999999999,0.017682382946499754,0.560348115080557,0.01766640052378988,0.5839086270300444,0.026881677501204133
5,top,SVM_RBF,260.0,37.416573867739416,"['V255', 'V191', 'V176', 'V380', 'V160']","{'clf__C': np.float64(0.1984825563044797), 'clf__gamma': np.float64(0.1314194139850142)}",0.654,0.0043204937989385775,0.6538215127953976,0.004306478030810185,0.664269185865057,0.003958937119799707
5,top,XGBoost,260.0,43.01162633521314,"['V255', 'V191', 'V176', 'V380', 'V160']","{'clf__colsample_bytree': np.float64(0.7694648776168372), 'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 4, 'clf__n_estimators': 416, 'clf__subsample': np.float64(0.7363207269058605)}",0.6466666666666667,0.00895668589502961,0.6464780688338746,0.008939886343396533,0.6574099287808964,0.008076344434212963
4,rand_2,LightGBM,255.0,48.98979485566356,"[np.str_('V191'), np.str_('V160'), np.str_('V11'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.010354499341257054), 'clf__max_depth': 3, 'clf__n_estimators': 427, 'clf__num_leaves': 42, 'clf__subsample': np.float64(0.9367764923887465)}",0.5903333333333333,0.014817407180595259,0.5898061718852097,0.014656815624492362,0.6138500821529851,0.02205861235240174
4,rand_1,SVM_RBF,255.0,56.124860801609124,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]","{'clf__C': np.float64(0.23522021535538676), 'clf__gamma': np.float64(0.41659447770210534)}",0.5873333333333333,0.008339997335464543,0.5870032756988891,0.00844057767012063,0.5986849934848094,0.005601205698964205
5,top+1,ExtraTrees,250.0,64.8074069840786,"['V191', 'V176', 'V380', 'V160', 'V416']","{'clf__max_depth': 6, 'clf__min_samples_leaf': 4, 'clf__n_estimators': 383}",0.6246666666666666,0.00694422221866656,0.6241415222156497,0.0068856544940771374,0.6590230408040388,0.009990099790707214
5,top+1,GradientBoosting,245.0,18.708286933869708,"['V191', 'V176', 'V380', 'V160', 'V416']","{'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 3, 'clf__n_estimators': 316, 'clf__subsample': np.float64(0.7363207269058605)}",0.621,0.004546060565661956,0.6207014420267947,0.004482140328330136,0.6363592886076411,0.005842455970848071
3,rand_0,XGBoost,245.0,97.21111047611791,"[np.str_('V160'), np.str_('V416'), np.str_('V377')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.5583333333333335,0.01515109090315132,0.5577846538620502,0.015156488722267382,0.5737665521220062,0.020094189338929314
4,rand_1,XGBoost,240.0,42.42640687119285,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]","{'clf__colsample_bytree': np.float64(0.9781553776273282), 'clf__learning_rate': np.float64(0.024003275755425057), 'clf__max_depth': 3, 'clf__n_estimators': 246, 'clf__subsample': np.float64(0.7911784778845199)}",0.592,0.009201449161228182,0.5916761178146542,0.00917260686535737,0.6047736033966671,0.011266230915468094
5,top+1,XGBoost,235.0,42.42640687119285,"['V191', 'V176', 'V380', 'V160', 'V416']","{'clf__colsample_bytree': np.float64(0.7694648776168372), 'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 4, 'clf__n_estimators': 416, 'clf__subsample': np.float64(0.7363207269058605)}",0.622,0.012328828005937964,0.6217488526408766,0.012275227673561644,0.6346674856890678,0.01481050043927492
5,top+1,RandomForest,235.0,53.38539126015655,"['V191', 'V176', 'V380', 'V160', 'V416']","{'clf__max_depth': 10, 'clf__min_samples_leaf': 12, 'clf__n_estimators': 412}",0.6256666666666667,0.005734883511361756,0.6254201714193384,0.005734674233811358,0.6382905867289664,0.006966975673430699
5,top,RandomForest,235.0,12.24744871391589,"['V255', 'V191', 'V176', 'V380', 'V160']","{'clf__max_depth': 10, 'clf__min_samples_leaf': 6, 'clf__n_estimators': 432}",0.648,0.0077888809636986215,0.6477660753081361,0.0077121892767108395,0.6619412740612899,0.011171113124952833
5,top+1,SVM_RBF,230.0,77.78174593052023,"['V191', 'V176', 'V380', 'V160', 'V416']","{'clf__C': np.float64(0.15166336526237675), 'clf__gamma': np.float64(0.109860831937539)}",0.6310000000000001,0.004966554808583784,0.630633653717415,0.004884741037988612,0.6532242325932668,0.009836173797674605
4,rand_1,LightGBM,230.0,37.416573867739416,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.010354499341257054), 'clf__max_depth': 3, 'clf__n_estimators': 427, 'clf__num_leaves': 42, 'clf__subsample': np.float64(0.9367764923887465)}",0.5863333333333333,0.0012472191289246482,0.5859106111902973,0.0012519109858477866,0.602976925364985,0.0029320634289021117
4,top,LogRegl1,230.0,7.0710678118654755,"['V255', 'V191', 'V176', 'V380']",{'clf__C': np.float64(0.6393794237097356)},0.5626666666666665,0.013572848714334852,0.5626315222430809,0.013626145668604213,0.5612145309958431,0.012002065661170075
3,rand_1,LogRegl1,225.0,25.495097567963924,"[np.str_('V160'), np.str_('V175'), np.str_('V212')]",{'clf__C': np.float64(2.197148278547012)},0.5579999999999999,0.008524474568362903,0.557943947435891,0.008551987020535874,0.5574673915639402,0.008466399079116876
4,top,LogRegl2,225.0,12.24744871391589,"['V255', 'V191', 'V176', 'V380']",{'clf__C': np.float64(0.014177255479383569)},0.5626666666666665,0.013572848714334852,0.5626301889684181,0.01363367635335934,0.5612665024851861,0.01182683383078131
5,top,LightGBM,225.0,30.822070014844883,"['V255', 'V191', 'V176', 'V380', 'V160']","{'clf__learning_rate': np.float64(0.011979639074434058), 'clf__max_depth': 4, 'clf__n_estimators': 415, 'clf__num_leaves': 61, 'clf__subsample': np.float64(0.8714226754962524)}",0.637,0.006976149845485456,0.6367124850344754,0.006929988549801791,0.6539842873176207,0.007807387162638554
4,rand_1,RandomForest,225.0,64.8074069840786,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.5906666666666666,0.008730533902472538,0.5902014399269201,0.00870216183468137,0.6112313010684197,0.009466968268990053
5,top+2,RandomForest,220.0,44.15880433163923,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 11, 'clf__min_samples_leaf': 10, 'clf__n_estimators': 381}",0.612,0.017204650534085267,0.6117686798643076,0.017197044644181026,0.621862701920645,0.016811170437397382
3,rand_1,LogRegl2,220.0,30.822070014844883,"[np.str_('V160'), np.str_('V175'), np.str_('V212')]",{'clf__C': np.float64(0.041924993150460804)},0.559,0.008485281374238526,0.55894263008148,0.008507440309858009,0.5585777781350639,0.008599596163201002
4,rand_1,ExtraTrees,215.0,90.27735042633894,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.5876666666666667,0.014974051630144149,0.5871414033401137,0.014899675593424954,0.6106896851610935,0.01953197245354024
5,top+2,ExtraTrees,200.0,104.1633332799983,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.6163333333333333,0.009285592184789422,0.61582270911416,0.009217030060697568,0.6465398877845657,0.009260181757968151
5,top+1,LightGBM,200.0,14.142135623730951,"['V191', 'V176', 'V380', 'V160', 'V416']","{'clf__learning_rate': np.float64(0.018618814067432626), 'clf__max_depth': 6, 'clf__n_estimators': 484, 'clf__num_leaves': 15, 'clf__subsample': np.float64(0.8804927450629726)}",0.618,0.004966554808583784,0.6177579753682239,0.004939838102356378,0.6295527533418834,0.010345997955289355
4,top+1,LogRegl1,195.0,53.38539126015655,"['V191', 'V176', 'V380', 'V160']",{'clf__C': np.float64(0.03752865635165113)},0.5593333333333333,0.005906681715556403,0.559276708562702,0.005994025857242027,0.5586168486680906,0.003386602275476394
4,rand_0,ExtraTrees,195.0,124.29802894656054,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__max_depth': 9, 'clf__min_samples_leaf': 10, 'clf__n_estimators': 338}",0.5683333333333334,0.017461067804945024,0.567855035196079,0.017393951683576377,0.583056277870799,0.02008624120226989
4,top+1,LogRegl2,185.0,18.708286933869708,"['V191', 'V176', 'V380', 'V160']",{'clf__C': np.float64(0.041924993150460804)},0.5523333333333333,0.003299831645537225,0.552283856394417,0.0033608525214118526,0.5511814365133954,0.0018898705763760015
5,top+2,SVM_RBF,180.0,39.370039370059054,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__C': np.float64(0.1984825563044797), 'clf__gamma': np.float64(0.1314194139850142)}",0.6173333333333333,0.01405544576153869,0.6170987843066683,0.013949554116454571,0.627816343261761,0.018794632259953724
5,top+2,GradientBoosting,175.0,80.31189202104505,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 3, 'clf__n_estimators': 167, 'clf__subsample': np.float64(0.6482976441389584)}",0.612,0.018402898322456365,0.611682037758968,0.018364133149884034,0.6272080934031229,0.019285753669800405
3,rand_0,LightGBM,175.0,98.2344135219425,"[np.str_('V160'), np.str_('V416'), np.str_('V377')]","{'clf__learning_rate': np.float64(0.010354499341257054), 'clf__max_depth': 3, 'clf__n_estimators': 427, 'clf__num_leaves': 42, 'clf__subsample': np.float64(0.9367764923887465)}",0.5483333333333333,0.01302134998974975,0.5478124686794981,0.013014899007229346,0.5604624534036299,0.017751537293556486
5,top+2,XGBoost,170.0,25.495097567963924,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__colsample_bytree': np.float64(0.9781553776273282), 'clf__learning_rate': np.float64(0.024003275755425057), 'clf__max_depth': 3, 'clf__n_estimators': 246, 'clf__subsample': np.float64(0.7911784778845199)}",0.6086666666666667,0.01302134998974975,0.6083279104769479,0.012968763900164,0.6246187920606525,0.013843409526274057
5,top+2,LightGBM,165.0,37.416573867739416,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.011979639074434058), 'clf__max_depth': 4, 'clf__n_estimators': 415, 'clf__num_leaves': 61, 'clf__subsample': np.float64(0.8714226754962524)}",0.609,0.01019803902718558,0.6086265551743001,0.010165630765157986,0.6274210765210698,0.009155513255818811
4,rand_0,RandomForest,160.0,116.40446726822816,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__max_depth': 6, 'clf__min_samples_leaf': 4, 'clf__n_estimators': 383}",0.5646666666666667,0.015326085243430163,0.5640735866642668,0.015230005496102214,0.583486341562538,0.019665011699540807
4,rand_0,SVM_RBF,155.0,143.0034964607509,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.5726666666666667,0.0244176620957499,0.571729839142319,0.02416797585397912,0.6192838654860765,0.045672856754825984
4,rand_0,LogRegl1,135.0,48.98979485566356,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]",{'clf__C': np.float64(0.017616193202358455)},0.5466666666666666,0.03184685576665648,0.54647798194829,0.03178857843914415,0.5486848163670105,0.03447837890612832
4,rand_0,GradientBoosting,135.0,97.21111047611791,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 3, 'clf__n_estimators': 316, 'clf__subsample': np.float64(0.7363207269058605)}",0.5626666666666668,0.0258499946271217,0.5622709859327338,0.02572791883555464,0.5731921428169613,0.03225121798204701
4,rand_0,XGBoost,130.0,67.45368781616021,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.5683333333333334,0.022425184255405517,0.5678557482624914,0.02233272334073917,0.5831347806964935,0.027634884815640255
6,top+1,ExtraTrees,115.0,37.416573867739416,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 10, 'clf__min_samples_leaf': 6, 'clf__n_estimators': 432}",0.6286666666666667,0.007408703590297629,0.6282923095101981,0.007337705015532198,0.6507479730501313,0.008111835481996696
4,rand_2,LogRegl1,100.0,43.01162633521314,"[np.str_('V191'), np.str_('V160'), np.str_('V11'), np.str_('V212')]",{'clf__C': np.float64(0.01305676922327696)},0.5293333333333333,0.0197371617907833,0.5288674890661371,0.01940662162892864,0.536494444991571,0.02898264591596167
6,top,ExtraTrees,95.0,80.31189202104505,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__max_depth': 5, 'clf__min_samples_leaf': 8, 'clf__n_estimators': 583}",0.6546666666666666,0.012256517540566836,0.6542389314502605,0.012232852965023175,0.687925692735723,0.011001971832715444
4,rand_0,LogRegl2,90.0,120.62338081814819,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]",{'clf__C': np.float64(0.041924993150460804)},0.5393333333333333,0.028015868519267566,0.5392698013883861,0.028015763457496613,0.5380991399460493,0.02788352605963706
4,rand_0,LightGBM,90.0,120.62338081814819,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__learning_rate': np.float64(0.011979639074434058), 'clf__max_depth': 4, 'clf__n_estimators': 415, 'clf__num_leaves': 61, 'clf__subsample': np.float64(0.8714226754962524)}",0.5516666666666666,0.01429063407348398,0.5512532766288628,0.014194710264364101,0.5604508123146131,0.0175778972568797
4,top+2,LogRegl1,90.0,12.24744871391589,"['V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(2.197148278547012)},0.544,0.01267543556122104,0.5439182288052676,0.012709381177202085,0.5431501498526892,0.012887036646199961
4,top+2,LogRegl2,90.0,12.24744871391589,"['V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(0.014177255479383569)},0.545,0.014445299120013598,0.5449035777441782,0.014485798324987503,0.5444007505545528,0.014622530330881187
6,top+1,XGBoost,80.0,32.4037034920393,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__colsample_bytree': np.float64(0.7694648776168372), 'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 4, 'clf__n_estimators': 416, 'clf__subsample': np.float64(0.7363207269058605)}",0.625,0.01104536101718727,0.624744913751662,0.01100337230971077,0.6379323143368087,0.011987302147095938
6,top,XGBoost,70.0,30.822070014844883,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__colsample_bytree': np.float64(0.8698475964977794), 'clf__learning_rate': np.float64(0.06224942473745767), 'clf__max_depth': 3, 'clf__n_estimators': 305, 'clf__subsample': np.float64(0.8157818507942942)}",0.641,0.0035590260840104404,0.6408212248679134,0.0035172320542473387,0.6503086594613271,0.003932712182549099
6,top+1,GradientBoosting,70.0,35.35533905932738,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.014664764980527122), 'clf__max_depth': 3, 'clf__n_estimators': 332, 'clf__subsample': np.float64(0.7898537859085607)}",0.624,0.014764823060233414,0.6236842494350618,0.01470001107548564,0.640820966908624,0.017542072032094683
6,top,GradientBoosting,70.0,37.416573867739416,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.6469999999999999,0.007071067811865481,0.6468380618199693,0.007087745066242748,0.6562607499140007,0.003891884588574024
4,rand_2,LogRegl2,70.0,49.49747468305833,"[np.str_('V191'), np.str_('V160'), np.str_('V11'), np.str_('V212')]",{'clf__C': np.float64(2.197148278547012)},0.5483333333333333,0.025170529504870455,0.5482853258384647,0.02519518379014842,0.5468183433321764,0.024455220545096114
3,rand_0,LogRegl1,60.0,136.56500283747664,"[np.str_('V160'), np.str_('V416'), np.str_('V377')]",{'clf__C': np.float64(0.09469755543803382)},0.519,0.024535688292770617,0.5184731560441403,0.024346377123254683,0.5240322998777716,0.03075918346833748
6,top,SVM_RBF,55.0,60.41522986797286,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.6553333333333333,0.00895668589502961,0.6548162328189324,0.00888980743001712,0.6973684280555807,0.011419361603124453
5,rand_2,RandomForest,55.0,44.15880433163923,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]","{'clf__max_depth': 9, 'clf__min_samples_leaf': 16, 'clf__n_estimators': 276}",0.5923333333333334,0.01108552609887727,0.5920148571302368,0.011123703699295006,0.6049928369814613,0.00747626535585505
